"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Justin Chon","Alex Chi, Justin Chon, Alan Pao","Justin Chon, Chris Dinh","Oscilloscope Pictures","Electric Panda Entertainment, Plan Zero Productions","Drama","English","Sep 6, 2019, Limited","Nov 17, 2019","$78.4K","1h 27m","A karaoke hostess reconnects with her estranged brother, forcing them to enter a period of intense self-reflection as their single father who raised them nears death.",87,71,"Ms. Purple"
