"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Michael Powell, Emeric Pressburger","Michael Powell, Emeric Pressburger","Hans Christian Andersen, Michael Powell, Emeric Pressburger, Keith Winter, Marius Goring","MCA/Universal Pictures [us], Criterion Collection","The Archers, Independent Producers","Drama, Romance","English (United Kingdom)","Sep 6, 1948, Original","Mar 23, 2017","2h 13m","Mono","In this classic drama, Vicky Page (Moira Shearer) is an aspiring ballerina torn between her dedication to dance and her desire to love. While her imperious instructor, Boris Lermontov (Anton Walbrook), urges to her to forget anything but ballet, Vicky begins to fall for the charming young composer Julian Craster (Marius Goring). Eventually Vicky, under great emotional stress, must choose to pursue either her art or her romance, a decision that carries serious consequences.",99,91,"The Red Shoes"
