"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Max Mayer","Matt Williams, Anthony Mastromauro, Judd Payne","Virginia Korus Spragg","IFC Films","Wind Dancer Productions, Identity Films","R (Some Teen Drinking|Sexual Content|An Assault)","Comedy, Drama","English","Jun 7, 2013, Limited","Dec 5, 2016","1h 32m","A precocious teen (Sarah Bolger) has a sexual awakening and later begins to realize that her parents' (Claire Danes, James Marsden) marriage is not as strong as she thought.",14,25,"As Cool as I Am"
