"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Taylor Hackford","Taylor Hackford, Charles Mulvehill","Stephen King, Tony Gilroy","Castle Rock Entertainment, Columbia Pictures Corporation","R","Crime, Drama","English","Aug 18, 2008","$22.8M","2h 11m","Surround","In a small New England town, Dolores Claiborne (Kathy Bates) works as a housekeeper for the rich but heartless Vera Donovan (Judy Parfitt). When Vera turns up dead, Dolores is accused of killing her elderly employer -- so her estranged daughter, Selena (Jennifer Jason Leigh), a well-respected New York City journalist, decides to visit her mother and investigate the matter for herself. As Selena digs deeper into the case, she uncovers shocking truths about the murder and her own childhood.",85,82,"Dolores Claiborne"
