"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ridley Scott","Harold Schneider, Mimi Polk Gitlin, Thierry de Ganay","Howard Franklin","Columbia Tristar, Columbia Pictures","Columbia Pictures Corporation","R","Mystery & Thriller","English","Oct 9, 1987, Original","Apr 1, 2010","$8.9M","1h 45m","Surround","After Manhattan socialite Claire Gregory (Mimi Rogers) witnesses her friend's murder at the hands of Joey Venza (Andreas Katsulas), a ruthless mobster, rookie detective Mike Keegan (Tom Berenger) is assigned to protect her. While working on the case, Mike quickly falls in love with Claire, leaving his wife, Ellie (Lorraine Bracco), devastated. Mike is forced to choose between the two women he loves while fending off Venza, who will stop at nothing to get to Claire.",65,41,"Someone to Watch Over Me"
