"Director","Producer","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Fred Coe","Fred Coe","United Artists","United Artists","Comedy","English","Dec 13, 1965, Original","Apr 20, 2011","1h 58m","Determined to avoid employment, Murray Burns (Jason Robards), an eccentric former TV writer, lives with his 12-year-old nephew, Nick (Barry Gordon), in a messy New York City apartment. When Nick's unconventional home life is discovered, Murray comes under the scrutiny of social worker Sandra Markowitz (Barbara Harris), whom he quickly charms. Attempting to be responsible for both Nick and Sandra, Murray begrudgingly looks for a job -- but can he truly commit to a more conventional life?",72,88,"A Thousand Clowns"
