"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Jeremy Kagan","Chosen Film Company","PG","Drama","English","Oct 20, 2019","1h 48m","Danny (Robby Benson) and Reuven (Barry Miller) become good friends, even though they are from different branches of Judaism. Danny, a Hasidic Jew, meets Reuven, a Zionist, while playing stickball. Although they have differences, their friendship grows strong. When they reach college, outspoken support by Reuven's professor father (Maximilian Schell) for a national Jewish state causes conflicts with Danny's conservative father (Rod Steiger), leading to tension for the friends.",75,79,"The Chosen"
