"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"E.A. Dupont","E.A. Dupont","Arnold Bennett","Milestone Film & Video","British International Pictures","Crime, Drama, Mystery & Thriller","English","Jun 1, 1929, Wide","Mar 1, 2005","1h 32m","Valentine Wilmot (Jameson Thomas) owns a nightclub featuring dancers Mabel (Gilda Gray) and Vic (Cyril Ritchard). After a confrontation with Wilmot, Vic quits performing at the club. When the joint starts losing business, a desperate Wilmot hires former dishwasher Shosho (Anna May Wong) as a dancer. She is an instant hit and forms a rapport with Wilmot, which makes both Mabel and Shosho's friend (King Ho Chang) jealous, leading to a mysterious murder.",80,75,"Piccadilly"
