"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Tal Granit, Sharon Maymon","Daisy Allsop, Osnat Handelsman-Keren, Talia Kleinhendler, Hannah Leader","Rona Tamir","Roadside Attractions","United King Films, MFC Productions., Pie Films, Big Book Media, Universal Studios, Archface Films, Media Finance Capital","R (Language and Brief Drug Use)","Comedy, Drama","English","Feb 24, 2023, Limited","Apr 25, 2023","$52.9K","1h 29m","Andie MacDowell stars as a famous actor who goes incognito to seek treatment for a medical issue. While at the hospital, she meets three unique and remarkable women -- an aging rocker, a young mother, and a forever single retired schoolteacher. Together, they help her face adversity with humor and camaraderie while coaching her for the most challenging role she has ever played... herself.",38,43,"My Happy Ending"
