"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Roberto Faenza","Roberto Faenza, Dahlia Heyman","RAI Cinema","Drama","English","Oct 6, 2013","1h 35m","A vulnerable teenager develops a deep perception of the world and has no idea how to live in it.",9,35,"Someday This Pain Will Be Useful to You"
