"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Andrew J. Kuehn","Andrew J. Kuehn","Miramax Films","Miramax","R","Documentary","English","Jan 24, 1999, Original","Jan 4, 2017","$43.2K","1h 22m","This documentary presents jokesmith Bruce Vilanch, who, for over 30 years, has worked behind the scenes writing jokes, speeches and public material for actors, singers and even presidents. The film examines Vilanch's meteoric rise to influence, from his first meeting with Bette Midler in the early '70s to his latest collaboration on the Academy Awards, and features interviews with various celebrities, including Robin Williams, Carol Burnett, Nathan Lane and Billy Crystal.",72,45,"Get Bruce!"
