"Director","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Andrew Solt","Warner Bros.","R","Documentary","English","Jan 1, 2008","$3.5M","1h 46m","Surround","The life of British singer-songwriter and former Beatle John Lennon is the focus of this intimate 1988 documentary, pieced together from archival footage of the Beatles and 240 hours of home movies shot by Lennon and his widow, Yoko Ono. Featuring interviews with David Bowie, producer George Martin, and son Julian Lennon, it recounts the ups and downs of the performer's life and career, concentrating most on his post-Beatles period, and reveals the private man behind the public persona.",91,91,"Imagine: John Lennon"
