"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alan J. Pakula","Alan J. Pakula, David Permut","Hollywood Pictures, Touchwood Pacific Partners 1","R","Mystery & Thriller","English","Aug 10, 2016","$21.6M","1h 40m","Surround, Stereo","New homeowners Richard (Kevin Kline) and Priscilla Parker (Mary Elizabeth Mastrantonio) befriend neighbors Eddy (Kevin Spacey) and Kay Otis (Rebecca Miller), but things take a dark turn when Kay is apparently murdered after a tryst with Richard. When circumstantial evidence suggests Richard killed Kay, he loses Priscilla to Eddy. Soon, Richard comes believe that the crime was cooked up to frame him, and he scrambles to fill in the blanks of his shattered life.",29,31,"Consenting Adults"
