"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Aldrich","Robert Aldrich","The Associates & Aldrich Company Inc.","Drama","English","Apr 1, 2017","1h 51m","Movie star Charlie Castle (Jack Palance) draws the ire of Hollywood producer Stanley Hoff (Rod Steiger) when he refuses to sign a new seven-year contract. Castle is sick of the low quality of the studio's films and wants to start a new life. While his estranged wife (Ida Lupino) supports him in the decision, Castle's talent agent (Everett Sloane) urges him to reconsider. When Castle continues to be uncooperative, Hoff resorts to blackmail in order to get his way.",91,60,"The Big Knife"
