"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Neal Jimenez, Michael Steinberg","Gale Anne Hurd","No Frills Film Production","R","Drama","English","Oct 22, 2019","$1.7M","1h 46m","Surround, Stereo","Injured in a climbing accident, writer Joel Garcia (Eric Stoltz) wakes up in a hospital having lost the use of his legs. Soon after, he's placed in a recovery ward where he begins the arduous process of rehabilitation and meets others with injuries like his own. Raymond (Wesley Snipes) is a ladies' man whose girl has nevertheless split, and Bloss (William Forsythe) is a rather prejudiced biker. Together, this unlikely trio helps one another to overcome the greatest challenge of their lives.",94,63,"The Waterdance"
