"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Harmony Korine","Scott Macaulay, Robin O'Hara, Cary Woods","Fine Line Features","Independent Pictures, 391 Productions, Forensic Films","R","Drama","English","Sep 7, 1999, Original","Apr 2, 2013","$80.2K","1h 41m","Dolby SR, Surround","A teenager (Ewen Bremner) struggles to exist amid a perverse and dysfunctional family.",29,72,"Julien Donkey-Boy"
