"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Roy Ward Baker","William Bloom","Francis M. Cockrell","20th Century Fox","20th Century Fox","Drama","English","Aug 12, 1953, Original","Dec 11, 2012","1h 23m","Mono","When selfish and arrogant millionaire Donald Carson (Robert Ryan) fractures his leg during a desert vacation, his wife, Geraldine (Rhonda Fleming), leaves with their friend Joseph Duncan (William Lundigan) to supposedly get help. However, the two of them are really lovers who are leaving Carson to die in the heat. Slowly, Carson realizes he is on his own and vows revenge on the traitorous couple. Having had a privileged life, Carson must now use his wits to stay alive.",100,50,"Inferno"
