"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Ang Lee","Marc Platt, Ang Lee, Rhodri Thomas, Stephen Cornwell","Jean-Christophe Castelli","Sony Pictures Entertainment","Studio 8, TriStar Pictures, Marc Platt Productions, Ink Factory","R (Language Throughout|Brief Drug Use|Sexual Content|Some War Violence)","Comedy, Drama","English","Nov 18, 2016, Wide","Feb 14, 2017","$1.7M","1h 48m","Dolby Atmos","Nineteen-year-old private Billy Lynn (Joe Alwyn), along with his fellow soldiers in Bravo Squad, becomes a hero after a harrowing Iraq battle and is brought home temporarily for a victory tour. Through flashbacks, culminating at the spectacular halftime show of the Thanksgiving Day football game, what really happened to the squad is revealed, contrasting the realities of the war with America's perceptions. Based on the novel by Ben Fountain.",44,41,"Billy Lynn's Long Halftime Walk"
