"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Oliver Parker","Tim Bevan, Eric Fellner, Chris Clark","Hamish McColl","Universal Pictures","Working Title Films","PG (Mild Action/Violence|Brief Sensuality|Rude Humor|Some Language)","Comedy, Action","English","Oct 21, 2011, Wide","Sep 10, 2015","$8.3M","1h 42m","SDDS, Dolby SRD, DTS","After a disastrous mission in Mozambique, British agent Johnny English (Rowan Atkinson) has retreated to a Tibetan monastery to try to forget his shame. But when he receives an urgent call from MI-7 to lead a mission that only he can handle, English is back in action. Using his questionable combat skills and an assortment of high-tech gadgets, English, along with his new partner, Agent Tucker (Daniel Kaluuya), must foil a plot to kill the Chinese premier.",38,45,"Johnny English Reborn"
