"Director","Producer","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Edgar G. Ulmer","Jack Chertok","Hunt Stromberg Productions, Mars Film Corporation","Drama","English","Jun 30, 2016","1h 40m","Isaiah (Gene Lockhart), a 19th-century businessman, has his eye on the beautiful and very young Jenny (Hedy Lamarr). Finally of age, she accepts his marriage proposal, but their love affair quickly turns sour. Ephraim (Louis Hayward), Isaiah's college-age son, comes for a visit, immediately striking up a chemistry with Jenny. She promises marriage -- if he murders his father first. But Jenny also swoons for John (George Sanders), the fiancé of her best friend, Meg (Hillary Brooke).",40,50,"The Strange Woman"
