"Director","Producer","Screenwriter","Genre","Original Language","Runtime","Synopsis","Critics","Audiences","Title"
"Anna Roller","Laure Parleani, Katharina Kolleczek, Lea Neu, Bérénice Vincent, Christian Becker, Ulrike Putz","Anna Roller, Anna Roller","Drama, Mystery & Thriller","English","1h 38m","On a road trip across Italy, recent high school graduates Ira, Malin and Ka pick up the intriguing backpacker Zoe. As the four girls stumble across an abandoned village, they start to experiment with the limits of their newly found freedom, away from the expectations of their parents and teachers.",50,NA,"Dead Girls Dancing"
