"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Wolfgang Reitherman","Walt Disney","Buena Vista Pictures","Walt Disney Productions","G","Kids & Family, Adventure, Animation","English","Oct 18, 1967, Original","Aug 10, 2016","1h 18m","Surround, Stereo","In this classic Walt Disney animation based on Rudyard Kipling's book, Mowgli, an abandoned child raised by wolves, has his peaceful existence threatened by the return of the man-eating tiger Shere Khan (George Sanders). Facing certain death, Mowgli must overcome his reluctance to leave his wolf family and return to the ""man village."" But he is not alone on his quest: Aided by Bagheera the panther, and later by the carefree bear Balloo (Phil Harris), he braves the jungle's many perils.",88,82,"The Jungle Book"
