"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Lisa Barros D'Sa, Glenn Leyburn","Brian J. Falconer, David Holmes, Piers Tempest","Owen McCafferty","Bleecker Street Media","Canderblinks Films , Head Gear Films, Out of Orbit","R (Brief Sexuality/Nudity)","Drama, Romance","English (United Kingdom)","Feb 14, 2020, Limited","May 5, 2020","$321.4K","1h 31m","Scope (2.35:1)","Joan and Tom have been married for many years. An everyday couple with a remarkable love, there is an ease to their relationship which only comes from spending a lifetime together. When Joan is diagnosed with breast cancer, the course of her treatment shines a light on their enduring devotion as they find the humor and grace to survive a year of adversity.",93,69,"Ordinary Love"
