"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Kasi Lemmons","Samuel L. Jackson, Caldecot Chubb","Kasi Lemmons","Trimark Pictures","Trimark Pictures","R","Drama","English","Nov 7, 1997, Original","Nov 7, 2016","$14.8M","1h 49m","SDDS, Dolby Digital, Surround","Flat (1.85:1), 35mm","Over the course of a long, hot Louisiana summer, a 10-year-old black girl, Eve Batiste (Jurnee Smollett), discovers that her family's affluent existence is merely a facade. The philandering of her suave doctor father, Louis (Samuel L. Jackson), creates a rift, throwing Eve's mother, Roz (Lynn Whitfield), and teenage sister, Cisely (Meagan Good), into emotional turmoil. Eve, though, manages to find some solace with her quirky psychic aunt, Mozelle (Debbi Morgan).",83,89,"Eve's Bayou"
