"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Gérard Krawczyk","Luc Besson","Luc Besson","LK-TEL, Europa Diffusion [fr], New Films International, BMG Video, TriStar Pictures, 01 Distribuzione, EuropaCorp, Hollywood Classics","Victor Company of Japan Ltd. (JVC) [jp], TF1 Films Productions, Canal+, EuropaCorp, Destiny [jp], Samitose Productions","R (Some Violence)","Comedy, Drama","French (Canada)","Oct 31, 2001, Original","Feb 11, 2003","$81.5K","1h 39m","Surround, Dolby Stereo","Scope (2.35:1)","When his former lover dies, a French policeman (Jean Reno) travels to Tokyo to take care of his estranged daughter (Ryôko Hirosue).",43,69,"Wasabi"
