"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Robert Capelli Jr., Jeffrey Wolf","Sergey Konenkov","Doug Bollinger, Robert Capelli Jr., Sergey Konenkov","American World Pictures","Relativity Pictures LLC","R","Comedy","English","Feb 23, 2003, Wide","Feb 22, 2005","1h 25m","A New York mob boss (Danny Aiello) sends his nephew (Robert Capelli Jr.) to Russia to find a woman (Ivana Milicevic) who cons men.",29,33,"Mail Order Bride"
