"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Robert Bresson","Leon Carré, Robert Sussfeld","Georges Bernanos, Robert Bresson","Criterion Collection, Brandon Films Inc.","Union Générale Cinématographique (UGC)","Drama","French (Canada)","Feb 7, 1951, Original","Feb 3, 2004","$33.2K","2h 0m","Mono","An inexperienced, sickly priest (Claude Laydu) shows up in the rural French community of Ambricourt, where he joins the community's clergy. But the locals don't take kindly to the priest, and his ascetic ways and unsociable demeanor make him an outcast. During Bible studies at the nearby girls school, he is continually mocked by his students. Then his attempt to intervene in a family feud backfires into a scandal. His failures, compounded with his declining health, begin to erode his faith.",95,85,"Diary of a Country Priest"
