"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Kelly Reichardt","Neil Kopp, Vincent Savino, Anish Savjani","Jonathan Raymond, Kelly Reichardt, Jonathan Raymond","A24","A24, Film Science, Digital One","R (Brief Graphic Nudity)","Comedy, Drama","English","Apr 7, 2023, Limited","$63.0K","1h 48m","A sculptor (Michelle Williams) preparing to open a new show must balance her creative life with the daily dramas of family and friends, in Kelly Reichardt's vibrant and captivatingly funny portrait of art and craft.",88,48,"Showing Up"
