"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Terry Gilliam","Gabriella Martinelli, Jeremy Thomas","Terry Gilliam, Tony Grisoni","ThinkFilm","Recorded Pictures Company, Capri Films, HanWay Films","R (Bizarre and Disturbing Content|All Involving a Child|Some Language|Drug Use|Gruesome Situations|Sexuality)","Drama, Fantasy","English","Oct 13, 2006, Limited","Aug 13, 2018","$61.2K","2h 2m","Little Jeliza-Rose (Jodelle Ferland) has a very warped childhood. Her parents (Jeff Bridges, Jennifer Tilly) are both drug addicts, and one of her daily chores is to prepare their syringes. After her mother dies of an overdose, her father, Noah, takes her away to his childhood home, but his own mother has passed away and the house is decaying. Then Noah overdoses, and while his body rots in his chair, Jeliza-Rose meets a taxidermist and her unstable brother.",31,64,"Tideland"
