"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Berry","Michael Ritchie","Paramount Pictures","Paramount","PG","Kids & Family, Comedy","English","Jun 30, 1978, Original","Jun 6, 2014","1h 31m","Led by Marvin Lazar (Tony Curtis), their latest in a string of bumbling coaches, beleaguered Little Leaguers the Bad News Bears head to Japan to face off against coach Shimizu (Tomisaburô Wakayama) and a team of the best young baseball talents in the country. While a scheming Lazar tries to scare up big-time television money, the now-teenage Kelly Leak (Jackie Earle Haley) falls for Arika (Hatsune Ishihara), a Japanese teenager who doesn't speak a word of English.",6,28,"The Bad News Bears Go to Japan"
