"Director","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Tachakorn Yeerum, Panna Rittikrai","Ek Iamchuen","Magnolia Pictures","Iyara Film, Sahamongkol Film International","R (Sequences of Violence)","Action","Thai","Oct 23, 2009, Limited","Feb 3, 2011","$102.1K","1h 37m","Dolby Digital","In the 15th century, a man (Tony Jaa) uses martial arts to avenge the murder of his parents when he was a child.",49,53,"Ong Bak 2"
