"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Maria Maggenti","Dolly Hall","Maria Maggenti","New Line Home Video [us], Fine Line Features","Fine Line Features","R","Romance","English","Jan 23, 1995, Original","May 4, 2004","$2.0M","1h 34m","Stereo","Randy Dean (Laurel Holloman), a boyish lesbian who works at a gas station, has trouble performing in high school and is treated badly by bigoted locals because of her sexual identity. She begins an unlikely friendship with one of her school's popular girls, the affluent Evie (Nicole Parker). But when their friendship blossoms into a romance, the two find themselves struggling with the intricacies and pitfalls of discovering love, and having to reveal their relationship to friends and family.",79,69,"The Incredibly True Adventure of Two Girls in Love"
