"Director","Screenwriter","Production Co","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Hwang Dong-hyuk","Gong Ji-young","Fantagio, Samgeori Pictures","Drama","Korean","Nov 30, 2016","2h 5m","Gang In-ho uncovers sexual and physical abuse at a school for hearing impaired children. With the help of a human rights activist, Gang fights against the community to expose the abuse and put a stop to it.",100,92,"Silenced"
