"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Neil Jordan","Chris Brown, Stephen Woolley","Incorporated Television Company","R","Horror","English","Jan 4, 2019","1h 35m","Surround","Wolves and werewolves lurk throughout the dreams of young Rosaleen (Sarah Patterson), who imagines that she must journey through a dark forest to live with her grandmother (Angela Lansbury). When Rosaleen meets a rugged hunter in the woods, she discovers that she has an animal-like attraction to him, leading to a macabre turn of events. The lupine-centric film also features stories within the main tale, told by both Rosaleen and her grandma, all of which have a supernatural bent.",86,73,"The Company of Wolves"
