"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Giuseppe Tornatore","Isabella Cocuzza, Arturo Paglia","Giuseppe Tornatore","Mystery & Thriller, Drama, Romance","Italian","Jun 27, 2017","1h 56m","An aging astrophysics professor begins a passionate affair with a young and beautiful Ph.D. student. Although he abruptly and mysteriously ends their romance, she continues to receive gifts and messages.",14,38,"Correspondence"
