"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"John Boorman","John Boorman","John Boorman, Paul Williams","Irish Film Board, Merlin Films, J&M Entertainment","R","Biography, Drama","English","Dec 18, 1998, Wide","Jul 1, 2018","$1.2M","2h 3m","Surround","Flat (1.37:1), Scope (2.35:1)","This fact-based film begins with the murder of Martin Cahill (Brendan Gleeson), one of Ireland's most infamous and violent criminals. Dying, Cahill reflects on his life -- being raised on the hardscrabble streets of Dublin, his years in reform school, learning to steal at an early age and rising from petty thief to powerful crime boss known for his brazen armed robberies. And throughout, tenacious policeman Ned Kenny (Jon Voight) dedicatedly pursuing him.",82,80,"The General"
