"Director","Producer","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"David Lowell Rich","Ross Hunter","Universal/Universal Int","Drama","English","Mar 3, 1966, Limited","Aug 30, 2016","1h 39m","Holly Parker (Lana Turner) is married to high-powered diplomat Clay Anderson (John Forsythe), but finds that her attention wanders when he's away. She starts an affair with a wealthy bachelor (Ricardo Montalban), but her life unravels when he dies unexpectedly. Her mother-in-law (Constance Bennett) advises Holly to leave Clay and their baby and start a new life. Years later, when a petty criminal (Burgess Meredith) tries to blackmail Holly, who is now a prostitute, things get even worse for her.",50,80,"Madame X"
