"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Peter Hyams","Frank Yablans","20th Century Fox","Twentieth Century Fox","R","Drama","English","Aug 5, 1983, Wide","Oct 20, 2015","1h 49m","Surround","Judge Steven Hardin (Michael Douglas) is discouraged by the failures of the legal system after seeing hardened criminals go free on technicalities. Acknowledging Hardin's perspective, his peer, Benjamin Caulfield (Hal Holbrook), introduces him to the Star Chamber, a secret organization that condones vigilante action in cases where justice has not been served. However, when the cabal sentences two criminals to death, and Hardin finds them falsely accused, he clashes with the powerful group.",77,42,"The Star Chamber"
