"Director","Producer","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Jeff Blyth","Robert Halmi Sr., Roy E. Disney","Buena Vista Pictures","Silver Screen Partners III, Walt Disney Pictures","G","Kids & Family, Adventure","English","Aug 18, 1989, Limited","Mar 1, 2013","$7.9M","1h 23m","Surround, Stereo","Two California teens (Keith Coogan, Lucy Deakins) go to Kenya with their parents and befriend a Masai boy (Colin Mothupi) and a baby cheetah.",43,54,"Cheetah"
