"Director","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Edmund Goulding","George Emerson Brewer Jr., Bertram Bloch, Casey Robinson","Paramount Pictures, MGM/UA Home Entertainment Inc., Key Video, Warner Bros.","Warner Brothers, First National Pictures","Drama","English","Apr 22, 1939, Wide","Dec 31, 2007","1h 46m","Mono","Socialite Judith Traherne (Bette Davis) lives a lavish but emotionally empty life. Riding horses is one of her few joys, and her stable master (Humphrey Bogart) is secretly in love with her. Told she has a brain tumor by her doctor, Frederick Steele (George Brent), Judith becomes distraught. After she decides to have surgery to remove the tumor, Judith realizes she is in love with Dr. Steele, but more troubling medical news may sabotage her new relationship, and her second chance at life.",85,81,"Dark Victory"
