"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Edward Ludwig","Albert J. Cohen","Borden Chase, Æneas MacKenzie","Republic Pictures","War","English","Apr 10, 1944, Original","Nov 8, 2018","1h 40m","A morale-boosting tribute to the US Navy's Construction Battalions who followed behind the troops invading Pacific islands held by the Japanese to build runways, roads and bridges. Wedge Donovan is the civilian head of a construction company approached by the Navy to train their men as specialists. Instead, the impetuous Donovan wants to prove his crew are up to the job, but they are shot up by the Japanese.",100,72,"The Fighting Seabees"
