"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Wolfgang Reitherman","Wolfgang Reitherman","Ken Anderson, Ken Anderson, Larry Clemmons","Buena Vista Pictures","Walt Disney Pictures","G","Kids & Family, Adventure, Animation","English","Nov 8, 1973, Wide","Aug 6, 2013","1h 23m","Stereo","An amiable rooster called Alan-a-Dale (Roger Miller) tells stories and sings songs of the heroic Robin Hood (Brian Bedford) and his trusty sidekick, Little John (Phil Harris), in this animated animal-themed adaptation of the legendary story. When evil Prince John (Peter Ustinov) deputizes the Sheriff of Nottingham (Pat Buttram) to collect unreasonable taxes from the animals of Sherwood Forest, Robin, Little John and the other merry men wage a lighthearted battle against their evil foes.",58,81,"Robin Hood"
