"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Mark Pellington","Anne-Marie Mackay, Mark Pellington, Kirk D'Amico","Stuart Ross Fink","Bleecker Street Media","Myriad Pictures, Parkside Pictures","R (Language)","Comedy, Drama","English","Mar 3, 2017, Limited","May 16, 2017","$1.8M","1h 48m","Scope (2.35:1)","Harriet Lauler (Shirley MacLaine), a once-successful businesswoman, works with young local writer Anne Sherman (Amanda Seyfried) to pen her life story. When the initial result doesn't meet Lauler's high expectations, she sets out to reshape the way she'll be remembered, dragging Anne along as an unwilling accomplice. As their journey unfolds, the two women develop a strong bond which not only alters Harriet's legacy but also Anne's future.",40,64,"The Last Word"
