"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Erik Blomberg","Aarne Tarkas","Erik Blomberg, Mirjami Kuosmanen","Drama, Horror","Finnish","May 22, 2017","1h 14m","A shaman turns a newlywed woman into a vampiric white reindeer after she seeks his help.",100,61,"The White Reindeer"
