"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Stuart Burge","Anthony Havelock-Allan, John Brabourne","William Shakespeare","Warner Bros. Pictures","BHE Films, National Theatre","Drama","English (United Kingdom)","Dec 15, 1965, Original","Aug 14, 2007","2h 46m","When a secret marriage is planned between Othello (Laurence Olivier), a Moorish general, and Desdemona (Maggie Smith), the daughter of Senator Brabantio (Anthony Nicholls), her old suitor Roderigo (Robert Lang) takes it hard. Allying himself with Iago (Frank Finlay) who has his own grudge against Othello, the two conspire to bring the general down. When their first plan, to have him accused of witchcraft, fails, they plant evidence intended to make Othello think Desdemona is unfaithful.",83,64,"Othello"
