"Director","Producer","Screenwriter","Genre","Original Language","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Simon Lavoie","Marcel Giroux","Simon Lavoie","Drama","French (Canada)","Mar 21, 2018","1h 52m","A girl's life is turned upside down when her father, who has raised her in isolated and shocking conditions, dies.",86,43,"The Little Girl Who Was Too Fond of Matches"
