"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Runtime","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Hillary Shakespeare","Ben Jacques, Anna-Elizabeth Shakespeare, Hillary Shakespeare","Anna-Elizabeth Shakespeare","Fiction Films","Romance, Comedy","English","1h 25m","Scope (2.35:1)","Two teens navigate their first potential romance.",75,90,"Soundtrack to Sixteen"
