"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Rob Zombie","Malek Akkad, Andy Gould, Rob Zombie","Rob Zombie","Weinstein Co.","Dimension Films, Trancas International Films Inc.","R (Crude Sexual Content|Bloody Violence|Strong Brutal Violence|Disturbing Graphic Images|Language|Nudity)","Holiday, Horror, Mystery & Thriller","English","Aug 28, 2009, Wide","Oct 31, 2009","Oct 11, 2016","$33.4M","1h 45m","A year after narrowly escaping death at the hands of Michael Myers (Tyler Mane), Laurie Strode is at the breaking point, pushed to the edge by Dr. Loomis' (Malcolm McDowell) revelation that she's Michael's sister. Little does she know, the unstoppable killer is back in Haddonfield and, driven by visions of their dead mother (Sheri Moon Zombie), he is determined to bring about a bloody family reunion.",25,44,"Halloween II"
