"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Rerelease Date (Theaters)","Release Date (Streaming)","Runtime","Sound Mix","Aspect Ratio","Synopsis","Critics","Audiences","Title"
"Stephen Sommers","Sean Daniel, James Jacks","Nina Wilcox Putnam, Richard Schayer, John L. Balderston, Stephen Sommers, Lloyd Fonvielle, Kevin Jarre, Stephen Sommers","Universal Pictures","Universal Pictures, Alphaville Films","PG-13","Adventure, Action, Fantasy","English","May 7, 1999, Wide","Apr 26, 2024","Nov 1, 2015","2h 4m","Dolby SR, DTS, Dolby Stereo, Surround, SDDS, Dolby A, Dolby Digital","Scope (2.35:1)","The Mummy is a rousing, suspenseful and horrifying epic about an expedition of treasure-seeking explorers in the Sahara Desert in 1925. Stumbling upon an ancient tomb, the hunters unwittingly set loose a 3,000-year-old legacy of terror, which is embodied in the vengeful reincarnation of an Egyptian priest who had been sentenced to an eternity as one of the living dead.",62,75,"The Mummy"
