"Director","Producer","Screenwriter","Distributor","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Scott Ryan","Scott Ryan","Scott Ryan","Regent Releasing","Drama, Crime","English","Oct 29, 2010, Limited","Oct 30, 2017","1h 25m","An Australian hit man (Scott Ryan) hires a film student to document his life.",75,75,"The Magician"
