"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"John Guillermin","John Brabourne, Richard Goodwin","Anthony Shaffer","Paramount Pictures","Mersham Productions Ltd.","PG","Mystery & Thriller","English","Sep 29, 1978, Original","Jan 27, 2009","2h 20m","On a luxurious cruise on the Nile River, a wealthy heiress, Linnet Ridgeway (Lois Chiles), is murdered. Fortunately, among the passengers are famed Belgian detective Hercule Poirot (Peter Ustinov) and his trusted companion, Colonel Race (David Niven), who immediately begin their investigation. But just as Poirot identifies a motley collection of would-be murderers, several of the suspects also meet their demise, which only deepens the mystery of the killer's identity.",80,79,"Death on the Nile"
