"Director","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Hiroshi Inagaki","Fine Arts Film Inc.","Toho Company Ltd.","Adventure","Japanese","Nov 18, 1955, Original","Mar 8, 2017","1h 32m","Best friends Takezo (Toshirô Mifune) and Matahachi (Rentarô Mikuni) joined the army expecting glory. But after their side is defeated, they are labeled as traitors and become fugitives from the law. Surprisingly though, when Takezo is eventually captured, he isn't executed. Instead a sympathetic Buddhist priest takes him under his wing and offers to train him in the ways of the samurai, even if he'd rather escape and run off into the country with the beautiful Otsu (Kaoru Yachigusa).",100,85,"Samurai I"
