"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (DVD)","Runtime","Synopsis","Critics","Audiences","Title"
"Cecil B. DeMille","Cecil B. DeMille","Walter DeLeon, C. Gardner Sullivan, Jesse Lasky Jr.","Paramount Pictures","Western","English","May 23, 2006","2h 15m","Veteran Dick Allen (Robert Preston) and gambler Sid Campeau (Brian Donlevy) plot to derail the construction of the Union Pacific Railroad at the behest of crooked banker Asa M. Barrows, a major investor in a competing railroad line who will profit from any delay. Meanwhile, Allen and his old friend, railroad boss Jeff Butler (Joel McCrea), compete for the attention of Mollie Monahan (Barbara Stanwyck), beautiful postmistress and daughter of the railroad engineer.",83,64,"Union Pacific"
