"Director","Producer","Screenwriter","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Michael A. Simpson","Michael A. Simpson, Jerry Silva","Fritz Gordon","Nelson Entertainment [us]","Double Helix Films","R","Horror","English","Feb 28, 1988, Limited","Dec 13, 2016","1h 20m","Angela Baker (Pamela Springsteen), a psychotic transsexual, escapes from a mental hospital and surfaces at a summer camp as a counselor who lectures her teenage charges on proper moral behavior. Those teens who break her strict rules -- from the camp chatterbox or a sex-obsessed girl to the boys who are peeping Toms -- are murdered by the impostor in various gruesome ways. As more campers go missing, intrepid counselor Molly (Renee Estevez) begins to piece together the truth.",62,50,"Sleepaway Camp 2: Unhappy Campers"
