"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Manny Coto","Stuart M. Besser","JVC Entertainment, Dark Horse Entertainment, Largo Entertainment","R","Horror","English","Apr 1, 2012","$8.2M","1h 35m","Stereo, Surround","In 1957, Evan Rendell (Larry Drake) flees after his father is lynched for killing multiple patients in his effort to find a replacement heart for his ailing wife. After 35 years, Evan escapes from a mental institution and returns to town for revenge, killing off residents one by one. When Jennifer (Holly Marie Combs) and her friends break into the Rendell house out of morbid curiosity, Evan notices Jennifer has a heart condition similar to his mother and decides to make her his final victim.",23,42,"Dr. Giggles"
