"Director","Producer","Screenwriter","Production Co","Rating","Genre","Original Language","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Synopsis","Critics","Audiences","Title"
"Jim Drake","Paul Maslansky","Gene Quintano","Warner Bros.","PG","Comedy","English","Jan 1, 2009","$28.1M","1h 27m","Feeling that his squad is not up to snuff, a police commander comes up with an unorthodox plan to hire everyday citizens to work alongside police officers. Unruly Sgt. Carey Mahoney (Steve Guttenberg) is given the job of training the citizens. At first Mahoney does not take the job seriously, but, when he learns that his nemesis, Capt. Harris (G.W. Bailey), is gunning for his commander's job, Mahoney focuses on making the plan work -- and bringing down Harris at the same time.",0,38,"Police Academy 4: Citizens on Patrol"
