"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"Alan Spencer","Marc S. Fischer, Louis G. Friedman","Price Entertainment","R","Comedy","English","Jan 22, 1993, Limited","Apr 1, 2010","$2.4M","1h 33m","Stereo, Surround","A bored hotel clerk (Arye Gross) finagles a blind date with a French model (Claudia Christian) who is also a psychotic killer.",9,36,"Hexed"
