"Director","Producer","Screenwriter","Distributor","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"John Sturges","John Sturges, James Clavell","Paul Brickhill, James Clavell, W. R. Burnett","United Artists, Criterion Collection, MGM/UA Home Entertainment Inc.","Mirisch Company","War, Drama","English","Jul 4, 1963, Original","Nov 30, 2016","2h 52m","Imprisoned during World War II in a German POW camp, a group of Allied soldiers are intent on breaking out, not only to escape, but also to draw Nazi forces away from battle to search for fugitives. Among the prisoners determined to escape are American Captain Virgil Hilts (Steve McQueen) and British Squadron Leader Roger Bartlett (Richard Attenborough). Outwitting their captors by digging a tunnel out of the prison grounds, the soldiers find the stakes much higher when escape becomes a reality.",94,95,"The Great Escape"
