"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Richard Lester","Raymond Wagner","Warner Brothers/Seven Arts","R","Comedy, Drama","English","Jun 10, 1968, Original","Jan 1, 2009","1h 44m","Dr. Archie Bollen (George C. Scott) is having a midlife crisis. He's just divorced his wife (Shirley Knight) and is establishing a new life for himself. One night, he catches the eye of Petulia Danner (Julie Christie), a charming, free-spirited young woman. Petulia's vibrant personality hides her fear of her abusive husband, David (Richard Chamberlain), whose father is a powerful society figure. As Petulia and Archie's feelings for each other grow, they must decide what it is they truly want.",86,80,"Petulia"
