"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Box Office (Gross USA)","Runtime","Sound Mix","Synopsis","Critics","Audiences","Title"
"John Mellencamp","Columbia Pictures","Little B","PG-13","Drama","English","Feb 21, 1992, Limited","Jan 1, 2014","$99.8K","1h 40m","Surround","A country star (John Mellencamp) faces his wild ex-girlfriend (Kay Lenz) and a family-farm crisis when he returns to Indiana with his wife (Mariel Hemingway).",78,43,"Falling From Grace"
