"Director","Distributor","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Blake Edwards","Paramount Pictures","Paramount","G","Musical","English","Jun 24, 1970, Original","May 1, 2012","1h 54m","In World War I London, half-British, half-German Lili Smith (Julie Andrews) lets her German ""uncle"" -- a foreign agent and German military liaison -- talk her into spying. A dance-hall singer who is popular with the British troops, Lili uses her charm and racy numbers to secure the interest of flying squadron leader Maj. William Larrabee (Rock Hudson). Before Lili can pass on vital information, however, she finds herself in love with Larrabee -- who unfortunately discovers her real identity.",40,69,"Darling Lili"
