"Director","Producer","Screenwriter","Production Co","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Mervyn LeRoy","Sidney Franklin","S.N. Behrman, Hans Rameau, George Froeschel","Metro-Goldwyn-Mayer","Romance","English","May 17, 1940, Original","Mar 22, 2016","1h 43m","At the onset of World War I, British officer Roy Cronin (Robert Taylor) and ballerina Myra (Vivien Leigh) meet and fall in love. As fate would have it, Cronin is called to active duty shortly thereafter. When Cronin's departure coincides with a performance, Myra chooses to skip the ballet to see her love leave. As a result, she is dismissed from the ballet and struggles to make ends meet -- and when she reads of Cronin's misreported death, Myra hits rock bottom, resorting to prostitution.",83,88,"Waterloo Bridge"
