"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"David Swift","Walt Disney","Walt Disney Productions","G","Kids & Family, Comedy","English","May 19, 1960, Limited","Jan 1, 2014","2h 14m","Young orphan Pollyanna (Hayley Mills) believes life's most difficult problems can always be surmounted by a positive attitude and pragmatism. But when she moves in with her dour aunt (Jane Wyman), she is introduced to a range of disheartened folks who challenge her upbeat outlook. Not to be discouraged, she sets to work spreading hope and good cheer. However, when an inspired doctor (Richard Egan) leads the community in a campaign in opposition to her aunt, Pollyanna's goodwill is strained.",86,79,"Pollyanna"
