"Director","Producer","Production Co","Rating","Genre","Original Language","Release Date (Theaters)","Release Date (Streaming)","Runtime","Synopsis","Critics","Audiences","Title"
"Roger Young","Albert S. Ruddy","Golden Harvest Company","R","Adventure","English","Feb 17, 1984, Limited","Mar 26, 2017","1h 40m","Scotland Yard and the FBI force a thief (Tom Selleck) and his girlfriend (Jane Seymour) to steal Nazi diamonds from a German countess (Lauren Hutton).",53,29,"Lassiter"
